id,medium
24299,graphite on paper. verso: graphite on paper
24300,graphite on paper. verso: graphite on paper
24301,graphite on paper
24302,graphite on paper
24303,graphite on paper
24304,graphite on paper. verso: graphite on paper
24305,graphite on paper
24306,graphite on paper
24307,graphite on paper. verso: graphite and ink on paper
24308,graphite on paper
24310,graphite on paper. verso: graphite on paper
24309,graphite on paper
24311,graphite on paper
24312,graphite and ink on paper. verso: graphite on paper
24313,graphite on paper. verso: graphite on paper
24314,graphite on paper. verso: graphite on paper
24315,graphite on paper
24316,graphite on paper. verso: graphite on paper
24317,graphite on paper
24319,graphite on paper
24318,graphite on paper. verso: graphite on paper
24320,graphite and ink on paper. verso: graphite and ink on paper
24321,graphite on paper
24322,graphite on paper. verso: graphite on paper
24323,graphite and ink on paper. verso: graphite on paper
24324,graphite on paper. verso: graphite on paper
24325,graphite on paper. verso: graphite on paper
24326,graphite on paper. verso: graphite on paper
24327,graphite on paper. verso: graphite and ink on paper
24328,graphite on paper
24329,graphite on paper. verso: graphite on paper
24330,graphite on paper
24331,graphite on paper
24332,graphite on paper
24333,graphite and ink on paper
24101,"graphite, watercolour and ink on paper"
24139,graphite on paper
22229,"graphite, watercolour and ink on paper"
23994,"graphite, watercolour and ink on paper"
23018,"graphite, watercolour and ink on paper"
23015,"graphite, watercolour and ink on paper"
22883,graphite and ink on paper
23007,"graphite, watercolour and gouache on paper"
23008,"watercolour, graphite and gouache on paper"
23295,watercolour and gouache on paper
24067,chalk on paper
23016,ink and watercolour on paper
24097,graphite and watercolour on paper
24100,graphite and watercolour on paper
24145,"graphite, ink and watercolour on paper"
24096,graphite and watercolour on paper
24094,"graphite, watercolour and ink on paper"
24144,"graphite, watercolour and ink on paper"
24136,graphite on paper
24137,graphite on paper
24056,chalk on paper
24058,ink on paper
24729,graphite and ink on paper
23036,ink and watercolour on paper
23037,watercolour on paper
23038,graphite on paper
23039,watercolour on paper
23040,watercolour on paper
23041,graphite on paper
23042,graphite and crayon on paper
23043,graphite and crayon on paper
23045,watercolour on paper
23046,watercolour on paper
23047,graphite and watercolour on paper
23044,graphite on paper
24384,graphite on paper
24385,graphite on paper
24730,graphite on paper
24386,graphite on paper
24731,graphite on paper
24732,graphite on paper
24733,graphite on paper
24734,graphite on paper
24735,graphite on paper
23025,graphite on paper
23026,graphite on paper
24382,graphite on paper
24383,graphite on paper
24736,graphite on paper
24737,graphite on paper
24738,graphite on paper
24739,graphite on paper
24740,graphite on paper
24741,graphite and crayon on paper
24742,graphite on paper
24743,graphite on paper
24744,graphite on paper
24745,graphite on paper
24746,graphite on paper
24747,graphite on paper
24748,graphite on paper
24749,graphite on paper
24750,graphite on paper
24752,graphite on paper
24753,graphite on paper
24751,graphite on paper
24754,graphite on paper
24755,graphite on paper
24756,graphite on paper
24758,graphite on paper
24757,graphite on paper
24759,graphite on paper
24760,graphite on paper
24761,graphite on paper
24762,graphite on paper
24088,graphite on paper
24158,"ink, graphite, bronze paint and silver paint on parchment"
23518,"graphite, ink and watercolour on paper"
24157,ink and gouache on paper
24072,ink on paper
23322,"graphite, ink and watercolour on paper"
24103,ink and watercolour on paper
24104,ink and watercolour on paper
24146,graphite and watercolour on paper
24054,"ink, watercolour and gouache on paper"
23529,graphite on paper. verso: graphite on paper
24147,"graphite, ink and watercolour on paper"
23246,"ink, watercolour, gouache and graphite on paper"
23161,graphite on paper
23160,graphite on paper
22321,graphite and watercolour on paper
22922,graphite on paper
22921,graphite on paper
22920,chalk and graphite on paper. verso: chalk and graphite on paper
24141,graphite on paper
23428,"graphite, watercolour and gouache on paper"
23410,watercolour and pen on paper
24127,graphite and ink on paper
24065,graphite on paper
24105,"graphite, pen and watercolour on paper"
24106,"graphite, pen and watercolour on paper"
22672,graphite on paper
24074,ink on paper
24073,ink on paper
24763,ink on paper
24764,ink on paper
24765,ink on paper
23541,graphite on paper
23542,graphite on paper
23311,"graphite, watercolour and ink on paper"
22328,graphite and chalk on paper
24140,"graphite, watercolour and gouache on paper"
24068,watercolour and ink on paper
24121,ink on paper
23491,"graphite, watercolour and pen on paper"
24142,graphite on paper
24115,graphite on paper
23967,ink and watercolour on paper
24114,graphite and ink on paper
24063,"graphite, ink and watercolour on paper"
24143,graphite and gouache on paper
24076,graphite on paper
24124,graphite and watercolour on paper
23229,graphite on paper
23231,graphite on paper
24387,graphite and ink on paper
24388,graphite and ink on paper
23230,ink on paper
24804,graphite and ink on paper
24805,graphite and ink on paper
24806,graphite and ink on paper
24807,ink on paper
24808,graphite and ink on paper
24809,graphite on paper
24810,chalk and graphite on paper
24811,graphite on paper
24812,graphite on paper
24813,graphite on paper
24814,chalk and graphite on paper
24815,chalk on paper
24817,graphite on paper
24816,graphite and ink on paper. verso: graphite on paper
24818,graphite on paper
24819,graphite on paper
24820,graphite on paper
24821,graphite on paper
24822,ink on paper
24823,ink on paper
24824,ink on paper
24825,ink on paper
24826,ink on paper
24827,ink on paper. verso: ink on paper
24828,graphite and ink on paper
24829,graphite on paper
24830,ink on paper
24831,ink on paper
24832,graphite and ink on paper
24833,graphite and ink on paper
24834,graphite and ink on paper
24835,graphite and ink on paper
24836,graphite and ink on paper
24837,graphite on paper
24838,graphite and chalk on paper
24839,graphite on paper
24840,graphite and ink on paper
24841,graphite on paper
24842,graphite on paper
24843,graphite on paper
24844,graphite on paper
24845,graphite on paper
24846,graphite on paper
24847,graphite on paper
24848,graphite and ink on paper
24849,graphite on paper
24850,graphite and ink on paper
24851,graphite and ink on paper
24852,graphite on paper
24853,graphite and ink on paper
24854,graphite and ink on paper
24855,graphite on paper
24856,graphite on paper
24857,graphite on paper
24858,graphite on paper. verso: graphite on paper
24859,graphite on paper
24860,graphite on paper. verso: graphite on paper
24861,graphite on paper
24862,graphite on paper
24863,graphite on paper
24864,graphite on paper
24865,graphite on paper
24866,watercolour on paper
22828,graphite and watercolour on paper
22819,ink and graphite on paper
23429,graphite on parchment
22491,"ink, graphite and watercolour on paper"
23804,"graphite, chalk and ink on paper"
22300,graphite and ink on paper
23165,"chalk, watercolour and gouache on paper"
22891,"graphite, chalk and watercolour on paper"
22488,watercolour on paper
24378,watercolour on paper
24381,graphite and watercolour on paper
24380,"graphite, watercolour and gum arabic on paper"
24379,"graphite, ink and watercolour on paper"
24867,graphite and watercolour on paper
24377,graphite and watercolour on paper
22798,ink on paper
22799,"graphite, watercolour and ink on paper"
22800,"graphite, watercolour and gum arabic on paper. verso: graphite, watercolour and gum arabic on paper"
24868,"graphite, watercolour and gum arabic on paper"
24869,"graphite, watercolour and gum arabic on paper"
24870,graphite and watercolour on paper
24871,"graphite, watercolour and gum arabic on paper"
22305,graphite and chalk on paper
24766,graphite and chalk on paper
24767,graphite and chalk on paper
24768,chalk on paper
24769,chalk on paper
24770,chalk on paper
24771,chalk on paper
24772,chalk and graphite on paper
24773,chalk on paper
24774,chalk on paper
24775,chalk on paper
24776,chalk on paper
24777,chalk on paper
24778,chalk on paper
24779,chalk on paper
24780,chalk on paper
24781,chalk on paper
24782,chalk and watercolour on paper
24783,chalk on paper
24784,chalk on paper
24785,chalk on paper
24786,chalk on paper
24787,chalk on paper
24788,chalk on paper
24789,chalk on paper
24790,chalk on paper
24791,chalk on paper
24792,chalk on paper
24793,chalk on paper
24794,chalk on paper
24795,chalk on paper
24796,chalk and watercolour on paper
24797,chalk on paper
24798,chalk and watercolour on paper
24799,chalk and watercolour on paper
24800,chalk and watercolour on paper
24801,chalk and watercolour on paper
24802,chalk on paper. verso: chalk on paper
24803,chalk on paper
22306,graphite on paper. verso: graphite on paper
24872,graphite on paper
24873,graphite on paper. verso: graphite on paper
24874,graphite on paper
24875,graphite on paper
24876,graphite and watercolour on paper
24877,graphite and watercolour on paper
24878,graphite on paper
24879,graphite on paper
24880,graphite on paper
24881,graphite on paper. verso: graphite and watercolour on paper
24882,graphite on paper. verso: graphite on paper
24883,graphite and watercolour on paper
24884,graphite on paper
24885,graphite and watercolour on paper
24886,graphite on paper
24887,graphite on paper
24888,graphite on paper
24889,graphite on paper
24890,graphite on paper. verso: graphite on paper
24891,graphite on paper
24892,graphite on paper
24893,graphite on paper
24894,graphite and watercolour on paper
24895,graphite on paper
24896,graphite on paper
24897,graphite and watercolour on paper
24898,graphite on paper
24900,graphite on paper. verso: graphite on paper
24901,graphite on paper
24902,graphite on paper
24903,graphite on paper
24904,graphite on paper. verso: graphite on paper
24905,graphite on paper. verso: graphite on paper
24906,graphite on paper. verso: graphite on paper
24907,graphite and watercolour on paper
24908,graphite on paper
24909,graphite on paper
24910,graphite on paper
24911,graphite on paper
24912,graphite on paper
24913,graphite on paper. verso: graphite on paper
24914,graphite on paper
24915,graphite on paper
24916,graphite on paper. verso: graphite and ink on paper
24917,graphite on paper. verso: chalk on paper
24918,graphite on paper
24919,chalk on paper
24920,graphite on paper. verso: graphite on paper
24921,graphite on paper
24922,graphite on paper
24899,chalk on paper
25316,chalk and watercolour on paper
25317,chalk and watercolour on paper
23367,chalk on paper. verso: chalk on paper
